rdb_id,lonWGS84,latWGS84,altitude_m,date,precip_mm,precip_type
52,14.90612,44.14109,20,10/5/2009,0,NA
52,14.90612,44.14109,20,3/10/2009,1.5,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
52,14.90612,44.14109,20,1/2/2010,25.8,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
52,14.90612,44.14109,20,12/4/2008,0,NA
53,18.73612,45.70192,91,4/23/2008,5,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
53,18.73612,45.70192,91,5/21/2010,0,precipitation amount = 0.0 (traces)
53,18.73612,45.70192,91,1/17/2009,0,NA
53,18.73612,45.70192,91,11/26/2009,0,NA
53,18.73612,45.70192,91,2/29/2008,0.1,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
53,18.73612,45.70192,91,9/15/2010,0,NA
53,18.73612,45.70192,91,11/12/2009,8.1,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
53,18.73612,45.70192,91,4/10/2009,0,NA
53,18.73612,45.70192,91,10/12/2009,6.1,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
53,18.73612,45.70192,91,4/7/2009,0,NA
53,18.73612,45.70192,91,4/7/2010,1.1,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
53,18.73612,45.70192,91,9/13/2010,0,NA
53,18.73612,45.70192,91,10/14/2009,1.3,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
53,18.73612,45.70192,91,5/1/2008,0,NA
53,18.73612,45.70192,91,10/16/2008,0,NA
53,18.73612,45.70192,91,1/28/2008,0,NA
53,18.73612,45.70192,91,10/14/2010,0,NA
53,18.73612,45.70192,91,7/25/2008,12.6,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
53,18.73612,45.70192,91,10/8/2010,0,NA
53,18.73612,45.70192,91,11/10/2010,8.3,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
53,18.73612,45.70192,91,10/2/2010,0,NA
53,18.73612,45.70192,91,12/13/2009,0.8,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
53,18.73612,45.70192,91,6/23/2009,3.7,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
55,14.41442,44.95468,5,2/15/2009,0,NA
55,14.41442,44.95468,5,7/28/2009,0,NA
55,14.41442,44.95468,5,6/28/2009,1.3,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
55,14.41442,44.95468,5,8/1/2010,0,NA
55,14.41442,44.95468,5,1/22/2008,0,precipitation amount = 0.0 (traces)
55,14.41442,44.95468,5,10/4/2009,0,NA
55,14.41442,44.95468,5,6/21/2010,35,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
55,14.41442,44.95468,5,2/5/2010,0,precipitation amount = 0.0 (traces)
55,14.41442,44.95468,5,5/29/2008,0,NA
55,14.41442,44.95468,5,6/6/2009,0.3,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
55,14.41442,44.95468,5,1/12/2009,0,NA
55,14.41442,44.95468,5,12/30/2008,0,NA
55,14.41442,44.95468,5,10/24/2010,9.4,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
55,14.41442,44.95468,5,6/25/2008,0,NA
55,14.41442,44.95468,5,8/12/2009,0,NA
55,14.41442,44.95468,5,3/25/2009,18.7,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
55,14.41442,44.95468,5,4/6/2008,0,NA
55,14.41442,44.95468,5,12/29/2010,0,NA
56,14.68893,45.17331,2,7/5/2009,3.7,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
56,14.68893,45.17331,2,5/17/2009,0,NA
56,14.68893,45.17331,2,9/11/2010,NA,NA
56,14.68893,45.17331,2,3/19/2010,0,NA
56,14.68893,45.17331,2,2/20/2009,0,NA
56,14.68893,45.17331,2,6/18/2010,0,precipitation amount = 0.0 (traces)
56,14.68893,45.17331,2,2/4/2009,33.4,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
56,14.68893,45.17331,2,12/19/2009,3.2,"solid (sow, snow shower, ice crystals, snow grains, snow pellets)"
56,14.68893,45.17331,2,6/6/2009,7.8,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
56,14.68893,45.17331,2,11/15/2008,0,NA
56,14.68893,45.17331,2,12/15/2008,7,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
56,14.68893,45.17331,2,7/23/2010,0,NA
56,14.68893,45.17331,2,11/24/2009,0.6,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
56,14.68893,45.17331,2,4/23/2009,0.2,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
56,14.68893,45.17331,2,11/7/2008,3.5,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
56,14.68893,45.17331,2,1/7/2010,26.4,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
56,14.68893,45.17331,2,3/14/2008,0,NA
56,14.68893,45.17331,2,2/16/2009,0,NA
56,14.68893,45.17331,2,12/15/2010,0,NA
56,14.68893,45.17331,2,6/13/2009,0,NA
56,14.68893,45.17331,2,3/4/2010,5.2,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
56,14.68893,45.17331,2,5/5/2009,0,NA
56,14.68893,45.17331,2,8/11/2010,0,NA
58,16.36719,46.37525,165,12/31/2010,0,NA
58,16.36719,46.37525,165,9/23/2010,0,NA
58,16.36719,46.37525,165,7/2/2008,0,NA
58,16.36719,46.37525,165,12/11/2010,0.7,"solid (sow, snow shower, ice crystals, snow grains, snow pellets)"
58,16.36719,46.37525,165,12/7/2009,0,NA
58,16.36719,46.37525,165,11/27/2009,0,NA
58,16.36719,46.37525,165,2/28/2010,0,NA
58,16.36719,46.37525,165,12/29/2009,0,NA
58,16.36719,46.37525,165,11/6/2009,0,precipitation amount = 0.0 (traces)
58,16.36719,46.37525,165,8/29/2010,18.9,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
58,16.36719,46.37525,165,1/12/2010,0,NA
58,16.36719,46.37525,165,1/9/2009,0,NA
58,16.36719,46.37525,165,6/11/2008,0,NA
58,16.36719,46.37525,165,6/12/2009,7,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
58,16.36719,46.37525,165,5/28/2009,9,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
58,16.36719,46.37525,165,2/27/2008,0,NA
58,16.36719,46.37525,165,2/11/2010,4,"solid (sow, snow shower, ice crystals, snow grains, snow pellets)"
58,16.36719,46.37525,165,11/13/2008,0,NA
58,16.36719,46.37525,165,10/21/2009,0,NA
58,16.36719,46.37525,165,7/5/2009,0.3,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
58,16.36719,46.37525,165,4/4/2008,0,NA
58,16.36719,46.37525,165,8/15/2008,0,NA
58,16.36719,46.37525,165,7/10/2010,0,NA
58,16.36719,46.37525,165,1/7/2010,3.4,"solid (sow, snow shower, ice crystals, snow grains, snow pellets)"
58,16.36719,46.37525,165,9/20/2009,0,NA
59,16.6333,45.74997,144,2/14/2009,0,NA
59,16.6333,45.74997,144,3/6/2008,2.4,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
59,16.6333,45.74997,144,3/4/2009,0.3,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
59,16.6333,45.74997,144,10/15/2008,0,NA
59,16.6333,45.74997,144,4/16/2010,0,NA
59,16.6333,45.74997,144,4/19/2008,0,precipitation amount = 0.0 (traces)
59,16.6333,45.74997,144,10/15/2009,0,NA
59,16.6333,45.74997,144,2/11/2010,8.1,"solid (sow, snow shower, ice crystals, snow grains, snow pellets)"
59,16.6333,45.74997,144,10/19/2010,4.2,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
59,16.6333,45.74997,144,11/22/2009,0,precipitation amount = 0.0 (traces)
59,16.6333,45.74997,144,11/11/2009,5.5,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
59,16.6333,45.74997,144,5/6/2010,3.2,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
59,16.6333,45.74997,144,11/8/2010,0,NA
59,16.6333,45.74997,144,10/13/2010,0,NA
59,16.6333,45.74997,144,2/3/2009,6.5,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
59,16.6333,45.74997,144,3/23/2009,0,NA
59,16.6333,45.74997,144,5/12/2010,2,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
59,16.6333,45.74997,144,1/7/2009,0,NA
59,16.6333,45.74997,144,8/10/2009,0,NA
59,16.6333,45.74997,144,2/12/2010,12.5,"solid (sow, snow shower, ice crystals, snow grains, snow pellets)"
60,14.13942,45.20219,30,8/11/2010,0,NA
60,14.13942,45.20219,30,5/12/2010,1.8,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
60,14.13942,45.20219,30,5/24/2008,5,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
60,14.13942,45.20219,30,5/28/2010,2.1,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
60,14.13942,45.20219,30,6/18/2009,0,NA
60,14.13942,45.20219,30,3/8/2009,0,NA
60,14.13942,45.20219,30,8/13/2008,0,NA
60,14.13942,45.20219,30,5/19/2010,0,NA
60,14.13942,45.20219,30,12/2/2010,6.7,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
60,14.13942,45.20219,30,10/27/2010,0,NA
60,14.13942,45.20219,30,6/29/2009,5.2,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
60,14.13942,45.20219,30,9/26/2009,0,NA
60,14.13942,45.20219,30,7/18/2009,0,NA
60,14.13942,45.20219,30,9/23/2008,0,NA
60,14.13942,45.20219,30,12/30/2008,0,NA
60,14.13942,45.20219,30,2/20/2008,0,NA
60,14.13942,45.20219,30,12/16/2010,0,NA
60,14.13942,45.20219,30,2/23/2008,0,NA
60,14.13942,45.20219,30,12/12/2009,0,NA
61,14.80809,45.40444,681,4/30/2010,0,NA
61,14.80809,45.40444,681,2/21/2009,0,NA
61,14.80809,45.40444,681,10/10/2010,0,NA
61,14.80809,45.40444,681,11/2/2009,0,NA
61,14.80809,45.40444,681,10/12/2009,9.7,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
61,14.80809,45.40444,681,10/3/2010,0,NA
61,14.80809,45.40444,681,6/18/2009,0,NA
61,14.80809,45.40444,681,9/22/2008,0.6,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
61,14.80809,45.40444,681,9/21/2008,0,NA
61,14.80809,45.40444,681,12/24/2009,35,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
61,14.80809,45.40444,681,6/10/2009,0,NA
61,14.80809,45.40444,681,4/27/2010,0,NA
61,14.80809,45.40444,681,10/2/2009,8,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
61,14.80809,45.40444,681,2/27/2010,41.7,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
61,14.80809,45.40444,681,2/24/2010,5,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
61,14.80809,45.40444,681,1/12/2008,34,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
61,14.80809,45.40444,681,5/10/2008,0,NA
61,14.80809,45.40444,681,5/18/2009,0,NA
61,14.80809,45.40444,681,10/7/2010,3.3,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
61,14.80809,45.40444,681,10/12/2008,0,NA
62,15.96056,44.5497,582,6/1/2008,0,NA
62,15.96056,44.5497,582,3/25/2008,6.8,"solid (sow, snow shower, ice crystals, snow grains, snow pellets)"
62,15.96056,44.5497,582,1/15/2008,0.1,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
62,15.96056,44.5497,582,6/26/2008,0,NA
62,15.96056,44.5497,582,9/26/2008,3.8,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
62,15.96056,44.5497,582,1/24/2008,0,NA
62,15.96056,44.5497,582,6/20/2008,0,NA
45,14.89997,45.3167,1070,12/21/2010,1,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
45,14.89997,45.3167,1070,6/5/2010,0,NA
45,14.89997,45.3167,1070,9/22/2010,0,NA
45,14.89997,45.3167,1070,8/13/2010,0,NA
45,14.89997,45.3167,1070,12/4/2010,7.1,"solid (sow, snow shower, ice crystals, snow grains, snow pellets)"
45,14.89997,45.3167,1070,9/11/2010,2.6,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
45,14.89997,45.3167,1070,10/18/2010,28.7,"liquid, solid and mixed - diferent times during the day ( 1, 2 and 3 )"
45,14.89997,45.3167,1070,10/7/2010,0,NA
45,14.89997,45.3167,1070,8/7/2010,11.1,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
54,15.15002,45.00004,483,6/7/2009,0,NA
54,15.15002,45.00004,483,9/23/2008,1.8,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
54,15.15002,45.00004,483,1/13/2010,0,NA
54,15.15002,45.00004,483,7/23/2008,2.5,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
54,15.15002,45.00004,483,11/25/2009,0,NA
54,15.15002,45.00004,483,4/18/2010,0,NA
54,15.15002,45.00004,483,6/27/2009,1,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
54,15.15002,45.00004,483,12/25/2008,0,NA
54,15.15002,45.00004,483,9/24/2009,0,NA
54,15.15002,45.00004,483,2/28/2010,0,NA
54,15.15002,45.00004,483,5/21/2010,12.5,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
54,15.15002,45.00004,483,9/6/2008,0,NA
54,15.15002,45.00004,483,8/17/2008,9.4,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
54,15.15002,45.00004,483,1/19/2009,5,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
54,15.15002,45.00004,483,11/26/2008,0.5,liquid and solid - diferent times during the day ( 1 and 2 )
54,15.15002,45.00004,483,6/8/2010,0,NA
54,15.15002,45.00004,483,8/3/2010,0,NA
54,15.15002,45.00004,483,10/26/2008,0,NA
54,15.15002,45.00004,483,11/2/2010,9.2,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
54,15.15002,45.00004,483,10/27/2008,0,NA
54,15.15002,45.00004,483,10/24/2009,28.4,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
54,15.15002,45.00004,483,12/1/2009,13.5,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
54,15.15002,45.00004,483,12/23/2009,8.5,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
54,15.15002,45.00004,483,1/30/2009,0,precipitation amount = 0.0 (traces)
54,15.15002,45.00004,483,11/4/2009,3.5,liquid and solid - diferent times during the day ( 1 and 2 )
54,15.15002,45.00004,483,1/14/2009,0,NA
57,14.71185,45.41642,710,1/8/2009,10.9,"solid (sow, snow shower, ice crystals, snow grains, snow pellets)"
57,14.71185,45.41642,710,1/12/2009,0,NA
57,14.71185,45.41642,710,6/3/2008,2.6,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
57,14.71185,45.41642,710,8/4/2009,17.8,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
57,14.71185,45.41642,710,8/14/2009,8.2,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
57,14.71185,45.41642,710,6/3/2009,0,NA
64,15.09997,45.1333,510,2/7/2010,10,"solid (sow, snow shower, ice crystals, snow grains, snow pellets)"
64,15.09997,45.1333,510,10/30/2008,29.5,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
64,15.09997,45.1333,510,10/7/2010,1.7,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
64,15.09997,45.1333,510,3/4/2010,10,liquid and solid - diferent times during the day ( 1 and 2 )
64,15.09997,45.1333,510,4/21/2008,0,NA
64,15.09997,45.1333,510,4/1/2010,6.7,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
64,15.09997,45.1333,510,3/27/2009,0.5,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
64,15.09997,45.1333,510,9/13/2009,1.6,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
64,15.09997,45.1333,510,9/19/2008,0,NA
64,15.09997,45.1333,510,9/11/2009,4.9,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
64,15.09997,45.1333,510,11/4/2008,0,NA
64,15.09997,45.1333,510,3/29/2008,3.6,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
64,15.09997,45.1333,510,3/22/2009,1.1,"solid (sow, snow shower, ice crystals, snow grains, snow pellets)"
64,15.09997,45.1333,510,3/30/2009,34.2,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
64,15.09997,45.1333,510,12/16/2010,1,"solid (sow, snow shower, ice crystals, snow grains, snow pellets)"
64,15.09997,45.1333,510,7/19/2010,0,NA
64,15.09997,45.1333,510,6/20/2010,3.8,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
64,15.09997,45.1333,510,10/22/2009,0,NA
64,15.09997,45.1333,510,12/14/2009,4.7,"solid (sow, snow shower, ice crystals, snow grains, snow pellets)"
64,15.09997,45.1333,510,7/30/2009,0,NA
64,15.09997,45.1333,510,7/27/2010,0,NA
64,15.09997,45.1333,510,4/17/2009,8.8,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
64,15.09997,45.1333,510,9/6/2009,0,NA
64,15.09997,45.1333,510,2/5/2010,5,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
64,15.09997,45.1333,510,6/1/2009,0,NA
64,15.09997,45.1333,510,7/7/2010,5.7,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
64,15.09997,45.1333,510,10/27/2008,0,NA
64,15.09997,45.1333,510,1/17/2009,0,NA
64,15.09997,45.1333,510,3/28/2009,2.7,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
159,16.16662,45.9,133,9/4/2010,0,NA
159,16.16662,45.9,133,7/13/2009,0,NA
159,16.16662,45.9,133,3/4/2008,6.2,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
159,16.16662,45.9,133,7/21/2010,0,NA
159,16.16662,45.9,133,9/1/2010,0.9,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
159,16.16662,45.9,133,9/16/2008,0,NA
159,16.16662,45.9,133,9/17/2010,1.5,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
159,16.16662,45.9,133,1/31/2009,0,precipitation amount = 0.0 (traces)
159,16.16662,45.9,133,12/15/2009,4.9,"solid (sow, snow shower, ice crystals, snow grains, snow pellets)"
159,16.16662,45.9,133,11/11/2010,8.9,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
159,16.16662,45.9,133,4/2/2010,0.7,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
159,16.16662,45.9,133,1/19/2010,0.8,"solid (sow, snow shower, ice crystals, snow grains, snow pellets)"
159,16.16662,45.9,133,9/29/2008,0,NA
159,16.16662,45.9,133,3/7/2008,0.1,"solid (sow, snow shower, ice crystals, snow grains, snow pellets)"
159,16.16662,45.9,133,9/6/2010,1.7,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
159,16.16662,45.9,133,11/1/2010,0,NA
159,16.16662,45.9,133,7/26/2010,0,NA
159,16.16662,45.9,133,6/3/2009,1.7,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
159,16.16662,45.9,133,2/17/2008,0,NA
159,16.16662,45.9,133,5/13/2010,12,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
159,16.16662,45.9,133,7/7/2009,2.5,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
159,16.16662,45.9,133,12/20/2010,0,NA
159,16.16662,45.9,133,5/29/2009,0,NA
159,16.16662,45.9,133,2/26/2009,0,NA
159,16.16662,45.9,133,1/13/2010,0,NA
159,16.16662,45.9,133,3/17/2008,5.3,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
159,16.16662,45.9,133,7/28/2009,0,NA
159,16.16662,45.9,133,10/27/2009,0,precipitation amount = 0.0 (traces)
159,16.16662,45.9,133,5/1/2010,0,NA
159,16.16662,45.9,133,1/24/2010,0,NA
159,16.16662,45.9,133,2/1/2009,0.3,"solid (sow, snow shower, ice crystals, snow grains, snow pellets)"
159,16.16662,45.9,133,5/15/2010,0.2,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
159,16.16662,45.9,133,1/19/2008,0,NA
159,16.16662,45.9,133,12/4/2010,2.4,liquid and solid - diferent times during the day ( 1 and 2 )
160,18.9833,45.5333,150,2/10/2010,0,NA
160,18.9833,45.5333,150,6/3/2009,0.3,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
160,18.9833,45.5333,150,1/3/2008,0.2,"solid (sow, snow shower, ice crystals, snow grains, snow pellets)"
160,18.9833,45.5333,150,10/28/2010,0,NA
160,18.9833,45.5333,150,7/13/2009,0,NA
160,18.9833,45.5333,150,4/22/2010,2.3,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
160,18.9833,45.5333,150,2/27/2008,0,NA
160,18.9833,45.5333,150,1/2/2009,0.6,"solid (sow, snow shower, ice crystals, snow grains, snow pellets)"
160,18.9833,45.5333,150,7/24/2009,0,NA
160,18.9833,45.5333,150,9/9/2010,6.6,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
160,18.9833,45.5333,150,9/10/2009,0,NA
160,18.9833,45.5333,150,2/25/2009,0,NA
160,18.9833,45.5333,150,5/31/2009,0,NA
160,18.9833,45.5333,150,2/18/2008,0,NA
160,18.9833,45.5333,150,3/19/2008,5.4,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
160,18.9833,45.5333,150,7/31/2009,0,NA
160,18.9833,45.5333,150,3/27/2008,0,NA
160,18.9833,45.5333,150,8/27/2010,0,NA
160,18.9833,45.5333,150,10/29/2010,0,NA
160,18.9833,45.5333,150,10/23/2010,0,NA
160,18.9833,45.5333,150,4/15/2010,7.1,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
160,18.9833,45.5333,150,12/25/2009,0,NA
160,18.9833,45.5333,150,5/18/2010,9.5,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
160,18.9833,45.5333,150,12/20/2010,0,NA
160,18.9833,45.5333,150,3/3/2008,0,NA
160,18.9833,45.5333,150,3/12/2008,0.3,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
160,18.9833,45.5333,150,12/11/2009,0,NA
161,16.23251,45.7442,133,2/12/2009,4.2,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
161,16.23251,45.7442,133,5/8/2009,0,NA
161,16.23251,45.7442,133,4/6/2010,18,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
161,16.23251,45.7442,133,2/3/2009,2,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
161,16.23251,45.7442,133,2/6/2008,0,NA
161,16.23251,45.7442,133,8/23/2010,0,NA
161,16.23251,45.7442,133,12/2/2009,10,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
161,16.23251,45.7442,133,2/24/2008,0,NA
161,16.23251,45.7442,133,9/22/2008,4.2,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
161,16.23251,45.7442,133,8/15/2010,0,NA
161,16.23251,45.7442,133,3/11/2010,16,"solid (sow, snow shower, ice crystals, snow grains, snow pellets)"
161,16.23251,45.7442,133,6/15/2008,2.6,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
161,16.23251,45.7442,133,1/31/2008,3.2,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
161,16.23251,45.7442,133,9/26/2008,5.3,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
161,16.23251,45.7442,133,7/10/2010,0,NA
161,16.23251,45.7442,133,12/19/2008,0,NA
161,16.23251,45.7442,133,11/1/2010,0,NA
161,16.23251,45.7442,133,2/24/2009,1.2,"solid (sow, snow shower, ice crystals, snow grains, snow pellets)"
161,16.23251,45.7442,133,11/29/2009,15,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
161,16.23251,45.7442,133,5/20/2009,0,NA
161,16.23251,45.7442,133,4/10/2009,0,NA
161,16.23251,45.7442,133,11/13/2010,0,NA
161,16.23251,45.7442,133,12/24/2008,0,NA
161,16.23251,45.7442,133,8/13/2008,0,NA
161,16.23251,45.7442,133,12/27/2010,0,NA
161,16.23251,45.7442,133,4/1/2009,6,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
162,17.00251,43.57921,645,5/19/2010,4.2,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
162,17.00251,43.57921,645,7/18/2008,0,NA
162,17.00251,43.57921,645,12/20/2009,21.2,"solid (sow, snow shower, ice crystals, snow grains, snow pellets)"
162,17.00251,43.57921,645,1/14/2010,0,NA
162,17.00251,43.57921,645,6/21/2008,0,NA
162,17.00251,43.57921,645,7/8/2010,0,NA
162,17.00251,43.57921,645,7/29/2010,0,NA
162,17.00251,43.57921,645,10/14/2009,0,NA
